Employee_ID,Age,Gender,Department,Role,Tenure_Years,Employment_Type,Education_Level,Marital_Status,Work_Location
E15986,40,Male,Engineering,Tech Lead,7.4,Full-Time,Bachelor,Single,Denver
E15987,29,Female,Finance,Finance Manager,3.0,Full-Time,Master,Married,Seattle
E15988,31,Female,Customer Support,Senior Support Agent,3.0,Full-Time,Bachelor,Divorced,Chicago
E15989,25,Female,Operations,Operations Analyst,0.9,Contract,High School,Divorced,Atlanta
E15990,35,Non-Binary,Product,Associate PM,4.5,Full-Time,PhD,Married,Remote
E15991,45,Male,Engineering,Data Scientist,10.1,Full-Time,Master,Single,Seattle
E15992,41,Male,HR,L&D Specialist,12.7,Full-Time,Bachelor,Married,Boston
E15993,29,Female,Marketing,Content Strategist,2.3,Full-Time,Bachelor,Single,New York
E15994,35,Male,HR,HR Manager,5.5,Full-Time,Bachelor,Married,Boston
E15995,22,Male,Engineering,Software Engineer,0.5,Full-Time,Master,Divorced,Atlanta
E15996,25,Male,Operations,Operations Manager,1.1,Full-Time,Bachelor,Married,Boston
E15997,26,Female,HR,HR Manager,1.2,Full-Time,Master,Married,Austin
E15998,38,Male,Operations,Process Engineer,9.8,Contract,Master,Single,New York
E15999,31,Male,HR,HR Generalist,3.1,Full-Time,Bachelor,Single,Denver
E16000,30,Male,Engineering,Data Scientist,3.3,Full-Time,Bachelor,Divorced,Seattle
E16001,44,Male,Finance,Accountant,7.4,Full-Time,Bachelor,Single,New York
E16002,43,Male,Engineering,Data Scientist,15.4,Full-Time,Master,Single,Chicago
E16003,22,Male,Product,Product Manager,0.5,Contract,Bachelor,Married,Atlanta
E16004,32,Female,Finance,Senior Analyst,3.8,Full-Time,Master,Married,Denver
E16005,32,Male,Engineering,Software Engineer,3.0,Full-Time,Master,Single,Boston
E16006,30,Female,Customer Support,Support Specialist,2.9,Contract,Bachelor,Married,San Francisco
E16007,39,Female,HR,Recruiter,5.8,Full-Time,Bachelor,Single,Boston
E16008,26,Female,Engineering,Senior Engineer,1.7,Part-Time,Master,Married,Seattle
E16009,30,Male,Finance,Senior Analyst,3.0,Full-Time,Associate,Single,Remote
E16010,28,Female,Sales,Account Manager,2.6,Full-Time,Bachelor,Married,Denver
E16011,38,Male,Product,Associate PM,4.1,Full-Time,Associate,Single,Boston
E16012,31,Male,Product,Product Manager,2.9,Full-Time,Master,Married,Seattle
E16013,39,Male,Customer Support,Support Specialist,5.3,Contract,PhD,Married,Chicago
E16014,33,Male,HR,Recruiter,6.1,Full-Time,Associate,Divorced,Chicago
E16015,29,Male,Marketing,Content Strategist,2.9,Full-Time,Master,Married,Seattle
E16016,31,Male,Operations,Operations Manager,4.2,Full-Time,Master,Single,Austin
E16017,48,Male,Engineering,Data Scientist,15.1,Part-Time,Master,Married,San Francisco
E16018,34,Female,HR,Recruiter,5.1,Full-Time,Master,Married,San Francisco
E16019,28,Female,HR,HR Generalist,1.4,Full-Time,Bachelor,Single,Chicago
E16020,42,Male,Engineering,Data Scientist,13.0,Contract,Bachelor,Married,Atlanta
E16021,32,Male,Marketing,Content Strategist,4.7,Full-Time,Bachelor,Single,Seattle
E16022,29,Female,Product,Associate PM,1.9,Full-Time,Master,Married,Seattle
E16023,34,Female,Product,Senior PM,5.6,Full-Time,Bachelor,Divorced,Seattle
E16024,31,Male,Engineering,Senior Engineer,2.5,Full-Time,PhD,Single,San Francisco
E16025,31,Female,Engineering,Senior Engineer,2.3,Full-Time,Bachelor,Married,Boston
E16026,32,Female,Sales,Sales Executive,3.4,Full-Time,Bachelor,Single,New York
E16027,46,Female,Product,UX Designer,11.8,Part-Time,Master,Single,Austin
E16028,35,Male,Engineering,DevOps Engineer,7.3,Full-Time,Master,Married,Atlanta
E16029,37,Male,Operations,Process Engineer,9.8,Full-Time,Bachelor,Married,Denver
E16030,32,Male,Engineering,Tech Lead,3.2,Part-Time,Bachelor,Married,Boston
E16031,39,Male,Finance,Accountant,6.6,Full-Time,Associate,Married,Boston
E16032,26,Male,Sales,Sales Executive,1.5,Full-Time,Master,Single,Austin
E16033,36,Male,Product,Senior PM,6.3,Full-Time,Master,Single,Remote
E16034,36,Male,Sales,Account Manager,4.5,Full-Time,Associate,Single,Seattle
E16035,25,Male,Finance,Finance Manager,1.6,Full-Time,Bachelor,Divorced,New York
E16036,33,Female,Sales,Account Manager,5.2,Full-Time,Bachelor,Married,Denver
E16037,33,Female,Operations,Supply Chain Analyst,5.6,Part-Time,Bachelor,Married,Atlanta
E16038,37,Female,Product,Senior PM,8.1,Full-Time,Bachelor,Married,New York
E16039,35,Male,Engineering,DevOps Engineer,5.8,Full-Time,PhD,Single,New York
E16040,33,Male,Product,Product Manager,2.8,Full-Time,Master,Married,Denver
E16041,42,Female,Finance,Accountant,13.0,Full-Time,Associate,Married,San Francisco
E16042,37,Female,Engineering,Tech Lead,7.3,Full-Time,Bachelor,Married,Austin
E16043,38,Female,Marketing,Brand Manager,5.9,Full-Time,Bachelor,Single,New York
E16044,39,Male,Engineering,Data Scientist,10.4,Full-Time,Bachelor,Married,Chicago
E16045,29,Female,Operations,Operations Manager,3.0,Part-Time,Master,Married,Boston
E16046,38,Female,Operations,Supply Chain Analyst,5.8,Full-Time,Bachelor,Single,Chicago
E16047,39,Male,Engineering,Data Scientist,11.3,Full-Time,Bachelor,Married,Austin
E16048,41,Male,HR,Recruiter,5.9,Full-Time,Bachelor,Married,Denver
E16049,37,Male,Product,UX Designer,6.8,Full-Time,Bachelor,Married,Chicago
E16050,30,Female,Customer Support,Support Specialist,2.7,Full-Time,Bachelor,Married,Seattle
E16051,40,Male,HR,HR Manager,5.2,Full-Time,Master,Single,Atlanta
E16052,29,Female,Customer Support,Senior Support Agent,2.1,Full-Time,Master,Divorced,Seattle
E16053,39,Male,HR,L&D Specialist,11.2,Full-Time,High School,Single,Remote
E16054,43,Female,Marketing,Digital Marketer,11.7,Part-Time,Master,Single,Boston
E16055,42,Male,Product,UX Designer,10.5,Full-Time,Master,Married,Atlanta
E16056,27,Male,HR,HR Generalist,1.2,Full-Time,Master,Single,Boston
E16057,29,Female,HR,HR Manager,2.3,Full-Time,Master,Married,Remote
E16058,38,Female,HR,L&D Specialist,8.8,Part-Time,Master,Single,Atlanta
E16059,44,Non-Binary,Product,UX Designer,8.1,Full-Time,Associate,Married,Seattle
E16060,30,Male,Product,Associate PM,3.0,Contract,Bachelor,Single,Atlanta
E16061,35,Female,Marketing,Brand Manager,5.5,Full-Time,Master,Married,San Francisco
E16062,26,Male,Sales,Sales Executive,1.2,Part-Time,Master,Single,Boston
E16063,38,Male,HR,Recruiter,5.3,Contract,Bachelor,Married,Boston
E16064,39,Male,Finance,Accountant,6.6,Full-Time,Bachelor,Single,Remote
E16065,24,Male,Sales,Sales Executive,0.8,Full-Time,Bachelor,Married,Remote
E16066,31,Female,Product,Senior PM,5.3,Full-Time,Master,Single,Austin
E16067,24,Male,HR,HR Manager,0.7,Full-Time,Master,Divorced,Denver
E16068,35,Female,Sales,Business Development Rep,8.1,Full-Time,Bachelor,Married,Chicago
E16069,31,Female,Engineering,Software Engineer,3.0,Part-Time,Master,Married,Denver
E16070,33,Male,Sales,Sales Executive,2.5,Contract,Bachelor,Divorced,Denver
E16071,31,Non-Binary,Customer Support,Support Specialist,2.3,Part-Time,Bachelor,Divorced,Chicago
E16072,30,Male,Sales,Sales Executive,2.1,Contract,Master,Married,Chicago
E16073,38,Female,Engineering,DevOps Engineer,8.9,Full-Time,Associate,Single,New York
E16074,42,Female,Marketing,Digital Marketer,11.1,Full-Time,Bachelor,Married,Remote
E16075,33,Female,Sales,Account Manager,5.3,Full-Time,Bachelor,Single,Atlanta
E16076,39,Female,Engineering,Senior Engineer,7.6,Full-Time,Master,Married,Remote
E16077,35,Male,Sales,Sales Manager,7.2,Full-Time,Bachelor,Divorced,Remote
E16078,37,Male,HR,HR Manager,7.1,Full-Time,Master,Single,Seattle
E16079,42,Female,Finance,Accountant,12.6,Full-Time,High School,Married,Remote
E16080,38,Male,Sales,Sales Manager,6.4,Full-Time,Master,Divorced,Austin
E16081,30,Female,Marketing,Digital Marketer,3.4,Full-Time,Bachelor,Married,New York
E16082,39,Female,Customer Support,Support Team Lead,8.0,Contract,Master,Married,Austin
E16083,31,Male,Marketing,Content Strategist,3.8,Full-Time,Master,Married,Austin
E16084,30,Male,Sales,Account Manager,2.8,Full-Time,Associate,Married,Austin
E16085,26,Male,Sales,Account Manager,1.8,Full-Time,Bachelor,Single,Boston
E16086,35,Female,Marketing,Brand Manager,7.6,Full-Time,Bachelor,Married,New York
E16087,39,Male,Operations,Process Engineer,9.3,Full-Time,Master,Married,Austin
E16088,23,Female,Engineering,Software Engineer,0.5,Full-Time,Bachelor,Married,New York
E16089,33,Female,Operations,Process Engineer,7.1,Part-Time,Master,Married,New York
E16090,37,Male,Engineering,Tech Lead,4.6,Part-Time,High School,Single,Seattle
E16091,35,Female,Marketing,Content Strategist,3.7,Full-Time,High School,Married,Denver
E16092,39,Female,Product,UX Designer,11.0,Full-Time,PhD,Married,Denver
E16093,40,Male,Sales,Sales Manager,9.4,Full-Time,Master,Married,New York
E16094,28,Female,Finance,Financial Analyst,1.7,Full-Time,Master,Married,Boston
E16095,42,Male,Engineering,Data Scientist,15.1,Full-Time,Master,Single,Denver
E16096,28,Male,Operations,Operations Manager,2.0,Full-Time,PhD,Married,New York
E16097,22,Female,Engineering,Software Engineer,0.5,Full-Time,Associate,Married,San Francisco
E16098,35,Male,Product,Product Manager,4.2,Full-Time,Bachelor,Single,Chicago
E16099,33,Male,Engineering,Software Engineer,2.6,Full-Time,Bachelor,Single,Seattle
E16100,33,Female,Product,UX Designer,4.9,Full-Time,Master,Married,Atlanta
E16101,29,Female,Sales,Sales Executive,2.7,Full-Time,Bachelor,Married,Chicago
E16102,28,Male,Operations,Operations Analyst,1.4,Full-Time,Bachelor,Married,Remote
E16103,37,Male,Sales,Business Development Rep,6.2,Full-Time,Master,Single,New York
E16104,30,Male,Customer Support,Senior Support Agent,3.0,Full-Time,Master,Married,Seattle
E16105,33,Female,Engineering,Senior Engineer,3.0,Full-Time,Associate,Married,San Francisco
E16106,45,Female,Engineering,Data Scientist,15.2,Full-Time,Bachelor,Married,Seattle
E16107,37,Female,HR,Recruiter,5.0,Full-Time,Associate,Single,Seattle
E16108,35,Female,Engineering,Tech Lead,6.3,Full-Time,Bachelor,Single,Boston
E16109,31,Male,Engineering,Senior Engineer,3.0,Full-Time,Bachelor,Married,Seattle
E16110,42,Male,Customer Support,Customer Success Manager,12.6,Full-Time,High School,Married,New York
E16111,37,Male,Customer Support,Support Team Lead,7.2,Full-Time,Master,Single,San Francisco
E16112,28,Male,Marketing,Marketing Analyst,1.7,Full-Time,PhD,Married,Remote
E16113,38,Female,Customer Support,Customer Success Manager,11.1,Full-Time,PhD,Married,Chicago
E16114,36,Female,HR,Recruiter,4.5,Full-Time,Bachelor,Single,Atlanta
E16115,37,Male,Sales,Business Development Rep,8.3,Full-Time,Master,Single,San Francisco
E16116,42,Female,Operations,Process Engineer,13.9,Full-Time,Master,Married,Chicago
E16117,27,Male,Operations,Operations Manager,2.1,Full-Time,Master,Married,Remote
E16118,30,Male,Customer Support,Senior Support Agent,3.5,Full-Time,Master,Married,New York
E16119,30,Male,Sales,Sales Executive,1.7,Full-Time,PhD,Married,Seattle
E16120,27,Female,Operations,Operations Manager,1.3,Full-Time,Bachelor,Married,Remote
E16121,25,Male,Engineering,Senior Engineer,0.8,Full-Time,Master,Married,New York
E16122,35,Female,Engineering,Tech Lead,7.8,Full-Time,Master,Married,New York
E16123,32,Male,Engineering,DevOps Engineer,6.9,Full-Time,Bachelor,Married,Austin
E16124,26,Female,Customer Support,Senior Support Agent,1.3,Full-Time,Bachelor,Married,Remote
E16125,38,Male,Product,Senior PM,6.2,Full-Time,Bachelor,Divorced,New York
E16126,38,Female,Product,UX Designer,6.4,Contract,Master,Single,Boston
E16127,37,Female,HR,HR Manager,5.0,Full-Time,Master,Single,Austin
E16128,27,Male,Sales,Account Manager,1.7,Full-Time,Master,Married,Seattle
E16129,38,Male,Engineering,DevOps Engineer,9.8,Full-Time,Bachelor,Married,San Francisco
E16130,37,Male,Sales,Sales Manager,8.4,Full-Time,Bachelor,Married,San Francisco
E16131,30,Non-Binary,Marketing,Brand Manager,4.2,Full-Time,Master,Married,Denver
E16132,32,Female,Operations,Operations Analyst,3.3,Full-Time,High School,Married,Boston
E16133,41,Female,HR,L&D Specialist,11.7,Full-Time,Bachelor,Divorced,Chicago
E16134,36,Female,Engineering,Data Scientist,9.7,Full-Time,Master,Single,San Francisco
E16135,28,Male,Engineering,Software Engineer,1.8,Full-Time,Master,Divorced,Denver
E16136,37,Male,Engineering,Tech Lead,6.0,Full-Time,Master,Married,Remote
E16137,29,Male,Marketing,Content Strategist,2.2,Full-Time,Associate,Single,Denver
E16138,33,Male,Customer Support,Customer Success Manager,6.5,Full-Time,Bachelor,Married,Atlanta
E16139,36,Female,Finance,Finance Manager,8.2,Full-Time,Master,Single,Atlanta
E16140,37,Female,Product,Product Manager,4.7,Full-Time,High School,Single,Seattle
E16141,30,Non-Binary,Marketing,Content Strategist,3.8,Part-Time,Bachelor,Single,Remote
E16142,45,Male,Sales,Business Development Rep,7.1,Full-Time,Bachelor,Single,Seattle
E16143,35,Male,Engineering,DevOps Engineer,8.2,Full-Time,Bachelor,Married,Remote
E16144,36,Female,Product,Senior PM,7.8,Full-Time,Bachelor,Married,Boston
E16145,42,Male,Product,UX Designer,11.4,Full-Time,Bachelor,Divorced,Austin
E16146,35,Male,Engineering,Tech Lead,7.5,Full-Time,Bachelor,Married,Remote
E16147,30,Male,HR,HR Manager,3.2,Full-Time,Associate,Married,Boston
E16148,34,Male,HR,HR Manager,3.7,Full-Time,Bachelor,Divorced,Remote
E16149,46,Non-Binary,Finance,Accountant,8.5,Full-Time,Master,Single,New York
E16150,33,Male,Customer Support,Senior Support Agent,4.3,Contract,Bachelor,Single,Denver
E16151,26,Female,Finance,Financial Analyst,1.5,Full-Time,Bachelor,Single,Atlanta
E16152,27,Female,HR,HR Generalist,1.1,Part-Time,Bachelor,Married,Chicago
E16153,49,Male,Engineering,DevOps Engineer,11.2,Full-Time,Bachelor,Married,New York
E16154,36,Female,Engineering,Tech Lead,7.4,Full-Time,Bachelor,Single,San Francisco
E16155,29,Male,Engineering,Senior Engineer,2.0,Contract,Bachelor,Single,Boston
E16156,34,Male,Engineering,DevOps Engineer,4.7,Part-Time,Bachelor,Married,Remote
E16157,28,Female,Operations,Supply Chain Analyst,2.5,Full-Time,Bachelor,Married,San Francisco
E16158,40,Male,Operations,Process Engineer,8.0,Full-Time,Associate,Single,Atlanta
E16159,41,Male,Engineering,DevOps Engineer,8.0,Full-Time,Bachelor,Married,Boston
E16160,33,Male,Product,Senior PM,4.0,Full-Time,Bachelor,Divorced,Seattle
E16161,38,Male,Engineering,DevOps Engineer,6.3,Full-Time,Bachelor,Single,Seattle
E16162,27,Male,Sales,Account Manager,2.0,Full-Time,Master,Single,Boston
E16163,29,Male,Sales,Sales Executive,2.4,Full-Time,High School,Married,New York
E16164,30,Male,Marketing,Marketing Analyst,2.7,Part-Time,PhD,Married,Chicago
E16165,36,Female,Sales,Business Development Rep,7.5,Full-Time,PhD,Divorced,Remote
E16166,35,Male,HR,HR Generalist,5.1,Full-Time,Bachelor,Divorced,Boston
E16167,35,Male,Marketing,Digital Marketer,8.6,Full-Time,Master,Single,Remote
E16168,36,Male,Customer Support,Support Team Lead,8.2,Contract,PhD,Married,San Francisco
E16169,35,Female,Engineering,Senior Engineer,4.5,Full-Time,Bachelor,Married,Boston
E16170,42,Female,Engineering,Data Scientist,15.0,Part-Time,Bachelor,Single,Seattle
E16171,41,Female,Engineering,Data Scientist,13.4,Full-Time,Associate,Single,Chicago
E16172,22,Female,Finance,Financial Analyst,0.5,Full-Time,Bachelor,Married,San Francisco
E16173,37,Male,Engineering,Senior Engineer,4.1,Full-Time,Bachelor,Married,Seattle
E16174,34,Male,Product,Senior PM,6.1,Contract,PhD,Married,Remote
E16175,37,Female,HR,Recruiter,5.1,Full-Time,Bachelor,Single,Boston
E16176,31,Female,HR,HR Generalist,2.3,Full-Time,Master,Married,Chicago
E16177,29,Male,Finance,Senior Analyst,2.6,Full-Time,Bachelor,Married,Boston
E16178,31,Female,Engineering,Senior Engineer,3.8,Full-Time,Master,Married,Denver
E16179,37,Female,Engineering,Senior Engineer,7.2,Full-Time,Master,Single,Chicago
E16180,24,Female,Sales,Sales Executive,0.6,Full-Time,Bachelor,Married,San Francisco
E16181,40,Female,Finance,Senior Analyst,7.5,Full-Time,Master,Married,Denver
E16182,29,Female,Engineering,Senior Engineer,2.3,Full-Time,Bachelor,Married,Seattle
E16183,27,Male,Engineering,Senior Engineer,2.1,Full-Time,Bachelor,Single,New York
E16184,36,Male,Customer Support,Support Team Lead,6.0,Full-Time,PhD,Married,New York
E16185,37,Male,Engineering,Software Engineer,5.6,Full-Time,Bachelor,Married,Denver
E16186,22,Male,Product,Product Manager,0.5,Full-Time,Bachelor,Married,Atlanta
E16187,31,Female,Product,Associate PM,3.3,Full-Time,Bachelor,Married,San Francisco
E16188,33,Male,Sales,Account Manager,3.9,Contract,Master,Single,New York
E16189,35,Female,Engineering,Tech Lead,7.1,Full-Time,Bachelor,Married,Denver
E16190,40,Female,Engineering,DevOps Engineer,12.3,Full-Time,Master,Divorced,Austin
E16191,25,Female,Operations,Operations Analyst,0.8,Full-Time,Master,Married,Boston
E16192,36,Female,Finance,Accountant,7.2,Full-Time,Associate,Divorced,Austin
E16193,34,Male,Product,Senior PM,6.1,Full-Time,Bachelor,Single,Austin
E16194,23,Male,Customer Support,Support Specialist,0.5,Full-Time,Master,Married,Atlanta
E16195,35,Female,Operations,Supply Chain Analyst,5.8,Full-Time,Master,Married,Denver
E16196,33,Male,Engineering,Tech Lead,3.7,Full-Time,Associate,Married,Seattle
E16197,30,Male,Sales,Account Manager,2.7,Full-Time,Bachelor,Married,Chicago
E16198,40,Male,Product,UX Designer,9.8,Full-Time,PhD,Married,Remote
E16199,35,Male,Engineering,Data Scientist,7.4,Full-Time,Master,Married,San Francisco
E16200,27,Male,Engineering,Software Engineer,1.2,Full-Time,Master,Divorced,San Francisco
E16201,48,Non-Binary,Operations,Process Engineer,7.3,Full-Time,Associate,Married,Denver
E16202,27,Female,Marketing,Content Strategist,2.1,Full-Time,Master,Divorced,Boston
E16203,33,Female,Customer Support,Support Specialist,4.4,Full-Time,High School,Single,Denver
E16204,35,Male,Operations,Supply Chain Analyst,7.5,Full-Time,Master,Single,Seattle
E16205,26,Male,Engineering,Software Engineer,1.3,Full-Time,Master,Married,New York
E16206,30,Female,Customer Support,Support Team Lead,4.4,Full-Time,Bachelor,Married,San Francisco
E16207,36,Female,Sales,Sales Manager,5.3,Full-Time,High School,Single,Chicago
E16208,34,Female,Sales,Sales Executive,3.9,Full-Time,Master,Married,Atlanta
E16209,37,Female,Marketing,Digital Marketer,5.6,Full-Time,Master,Married,Chicago
E16210,38,Non-Binary,Engineering,DevOps Engineer,9.6,Full-Time,Bachelor,Single,Chicago
E16211,32,Male,HR,HR Generalist,3.9,Full-Time,Master,Single,Remote
E16212,36,Male,Engineering,Tech Lead,7.8,Full-Time,Associate,Single,Denver
E16213,32,Male,Marketing,Digital Marketer,5.4,Full-Time,Master,Married,Austin
E16214,39,Non-Binary,Sales,Business Development Rep,10.6,Full-Time,Master,Married,Austin
